Order ID,Order Date,Customer ID,Product Name,Category,Sub-Category,Region,Country,City,Quantity,Unit Price,Discount (%),Total Sales,Profit,Shipping Cost,Order Priority,Sales Rep,Warehouse Code
O-100626,2024-11-09,C-3105,Trouble Mini,Electronics,Phones,Asia,India,West Aaron,10,809.22,,8092.2,,,,Laura Thomas,
O-100627,2025-06-01,C-1557,Reality Mini,Apparel,Shirts,North America,USA,Lake Jacob,20,773.33,,15466.6,,,Medium,,W3
O-100628,2024-09-14,C-1011,Politics Mini,Electronics,Laptops,North America,USA,New Melissa,4,114.74,0.27,335.04,,47.11,,,
O-100629,2024-09-15,C-9669,Like X,Apparel,Shoes,Europe,France,South Dennisfort,4,917.61,,3670.44,,26.97,,,
O-100630,2025-04-24,C-3073,Threat X,Furniture,Tables,Asia,India,Hollyburgh,2,510.95,,1021.9,,,,Austin Shaw,
O-100631,2024-08-25,C-9254,Be Mini,Electronics,Laptops,North America,USA,Spencerberg,17,358.02,,6086.34,,,,Meghan Guzman,
O-100632,2025-07-14,C-6270,Stand Pro,Electronics,Laptops,North America,Canada,South Joshuafort,4,460.68,,1842.72,535.82,,Low,,
O-100633,2025-04-22,C-9976,Stop Pro,Apparel,Shoes,Asia,India,Leahshire,9,713.97,,6425.73,,,,,W4
O-100634,2025-05-17,C-8798,Suddenly X,Furniture,Chairs,North America,Canada,Brianborough,5,479.06,,2395.3,,,,,
O-100635,2025-07-02,C-1050,Star Pro,Furniture,Sofas,North America,Canada,Karenberg,1,509.94,,509.94,,,,,
O-100636,2025-01-08,C-7909,Fine Plus,Electronics,Laptops,Asia,China,Port Justinville,16,604.09,,9665.44,,,,,W1
O-100637,2025-06-03,C-7628,Nature X,Furniture,Chairs,Europe,UK,Johnside,12,706.75,,8481.0,,,,Robert Bryant,
O-100638,2025-01-21,C-8729,Similar Plus,Apparel,Jackets,Europe,UK,East Courtneytown,19,798.86,,15178.34,,,,,
O-100639,2025-01-26,C-3048,Per X,Apparel,Shoes,Europe,France,Port Joanfort,14,201.26,,2817.64,837.65,,,,W4
O-100640,2024-12-09,C-3286,Discover Mini,Apparel,Jackets,Asia,China,Moralesstad,20,829.8,,16596.0,,30.26,High,,
O-100641,2025-06-06,C-1569,A X,Furniture,Chairs,Asia,India,West Adamhaven,10,568.39,,5683.9,,,,,
O-100642,2024-08-07,C-7445,Apply X,Electronics,Phones,Europe,France,East Joann,5,337.28,,1686.4,,33.15,Low,,
O-100643,2024-11-03,C-7012,Rather Mini,Apparel,Jackets,North America,USA,North Richard,10,950.79,,9507.9,2773.63,,,,
O-100644,2024-09-24,C-7209,Concern Pro,Electronics,Tablets,Europe,France,South Danaview,8,944.74,0.16,6348.65,,,High,,W3
O-100645,2025-05-23,C-5120,Animal Pro,Furniture,Sofas,North America,USA,Henrytown,9,725.46,,6529.14,,,,,
O-100646,2024-10-28,C-4765,Thousand Mini,Furniture,Tables,Asia,India,North Jeffreystad,11,513.58,,5649.38,1157.8,,,,
O-100647,2024-12-14,C-9860,Across Mini,Furniture,Tables,North America,Canada,Ryanfurt,2,715.24,,1430.48,,5.1,,,
O-100648,2024-10-29,C-1540,More Mini,Apparel,Shirts,North America,Canada,New Samuel,18,265.88,,4785.84,,,,,
O-100649,2024-12-16,C-5509,Him Plus,Furniture,Chairs,North America,Canada,South Elizabeth,4,130.76,,523.04,,,High,,
O-100650,2025-06-16,C-8836,Blood Mini,Electronics,Tablets,Asia,China,Freemanton,3,491.36,,1474.08,,,Medium,,
O-100651,2025-04-27,C-6917,Answer X,Furniture,Sofas,North America,Canada,Jamesview,18,412.03,0.2,5933.23,1435.55,,,,
O-100652,2025-04-12,C-3639,Any Pro,Electronics,Tablets,Europe,UK,East Ronald,10,988.53,,9885.3,,,,,
O-100653,2025-06-11,C-5136,People Mini,Furniture,Sofas,Asia,China,South Melissa,10,294.18,,2941.8,,,,,
O-100654,2025-06-26,C-4983,Statement Mini,Apparel,Shoes,North America,Canada,South Georgeside,1,436.92,0.06,410.7,69.24,,,,W4
O-100655,2025-05-11,C-4195,Pretty Mini,Apparel,Shoes,North America,USA,Mcclurestad,19,881.48,,16748.12,,,,,
O-100656,2025-07-25,C-2409,Degree X,Apparel,Shoes,North America,Canada,Russellmouth,1,584.24,0.02,572.56,,,,,
O-100657,2025-02-28,C-7326,Staff X,Apparel,Jackets,Asia,China,West Jeffrey,19,932.15,,17710.85,,,,,
O-100658,2025-05-15,C-5318,Federal Pro,Apparel,Shirts,North America,USA,East Caleb,18,702.02,,12636.36,,7.02,,,W1
O-100659,2025-04-27,C-5575,Old Mini,Apparel,Shirts,Asia,India,Port Jillian,8,99.43,,795.44,,,,,W4
O-100660,2025-03-26,C-8460,Walk Plus,Apparel,Jackets,Europe,Germany,Goodmanport,4,707.48,,2829.92,,,,,
O-100661,2025-07-16,C-8333,Son Plus,Furniture,Chairs,Asia,India,East Brittany,18,633.83,,11408.94,2273.56,,,,
O-100662,2025-03-13,C-7562,Any X,Furniture,Chairs,North America,Canada,East James,9,537.65,,4838.85,,,,,
O-100663,2025-04-14,C-9245,Control Plus,Electronics,Tablets,Europe,UK,Aliciaport,10,515.65,,5156.5,,,,,
O-100664,2025-07-17,C-9813,Rate Mini,Furniture,Sofas,North America,USA,South Diana,11,188.09,,2068.99,,,,,
O-100665,2024-12-21,C-7321,Find Pro,Apparel,Shirts,North America,USA,Port Lindseyburgh,1,519.11,,519.11,141.11,,,Spencer Bautista,W2
O-100666,2024-11-04,C-2166,Free X,Furniture,Chairs,Europe,UK,East Mark,4,57.25,,229.0,,,,,W1
O-100667,2025-06-26,C-1295,Word Plus,Electronics,Laptops,North America,Canada,Danielbury,14,411.97,,5767.58,,,,,
O-100668,2025-03-08,C-6774,Involve Pro,Furniture,Tables,Asia,India,Lauraton,1,697.36,,697.36,,,,,
O-100669,2024-12-04,C-1875,Above X,Furniture,Tables,North America,Canada,North Lawrenceport,9,882.27,0.27,5796.51,713.58,,,,
O-100670,2024-11-02,C-9489,Herself X,Furniture,Tables,North America,Canada,Port Ashley,2,108.34,,216.68,,,,,
O-100671,2024-08-13,C-3536,Every Pro,Furniture,Tables,Asia,Japan,Lake Melissaside,19,626.16,,11897.04,,,,,
O-100672,2025-01-13,C-5265,Part Pro,Electronics,Laptops,Asia,China,New James,18,474.38,0.11,7599.57,,11.84,,,W3
O-100673,2025-03-09,C-5814,Mrs X,Apparel,Shoes,North America,Canada,Port Maryton,8,417.23,,3337.84,788.66,,,,
O-100674,2024-10-18,C-3992,Candidate Pro,Electronics,Phones,Asia,China,Riverastad,10,959.91,,9599.1,,,,,
O-100675,2025-03-02,C-6769,Site X,Apparel,Shoes,North America,USA,Ferrellbury,9,776.13,0.03,6775.61,,,,,
O-100676,2025-07-19,C-9692,Seat Plus,Apparel,Shirts,Asia,China,Parkermouth,18,186.73,,3361.14,,,,,W4
O-100677,2024-08-23,C-5021,Break Pro,Apparel,Shirts,Asia,China,North Crystalmouth,20,575.17,,11503.4,,,,,
O-100678,2025-05-24,C-6210,Its Pro,Furniture,Sofas,Europe,UK,Rachelfurt,6,108.36,0.05,617.65,,,,Sandy Taylor,
O-100679,2025-05-13,C-1633,Glass Plus,Apparel,Shoes,Europe,UK,Lorifurt,12,752.74,0.02,8852.22,,,,,
O-100680,2025-07-17,C-5439,Wall Plus,Furniture,Sofas,Europe,France,East Robert,11,874.84,,9623.24,,38.12,Medium,,W3
O-100681,2025-03-25,C-2320,Grow X,Apparel,Shirts,Asia,China,Wigginsfort,19,39.61,,752.59,,,,,W4
O-100682,2025-03-16,C-8596,Real Plus,Electronics,Phones,Europe,Germany,Calebfort,11,492.43,,5416.73,,,,,
O-100683,2024-12-04,C-6369,Sometimes X,Apparel,Shirts,North America,USA,North Alexburgh,11,500.74,,5508.14,1046.77,35.8,Medium,,
O-100684,2024-10-25,C-8636,Explain Plus,Furniture,Tables,North America,USA,Bellfort,2,779.36,,1558.72,,,,,
O-100685,2024-09-11,C-4719,Once Pro,Furniture,Chairs,North America,USA,Danielside,12,628.3,0.06,7087.22,,30.5,,,
O-100686,2024-10-31,C-3222,Message Pro,Furniture,Sofas,North America,Canada,East Sandra,3,876.59,0.01,2603.47,,,,,
O-100687,2025-02-11,C-5770,Laugh Mini,Furniture,Sofas,Asia,India,North Lisa,17,496.23,,8435.91,,,Medium,,
O-100688,2024-12-05,C-7526,Recently X,Furniture,Chairs,North America,USA,Garciachester,6,611.87,,3671.22,,21.96,,,W4
O-100689,2025-07-12,C-9492,The Mini,Apparel,Jackets,Asia,India,West Maria,5,23.19,,115.95,,,,,
O-100690,2025-07-19,C-7775,Fine X,Electronics,Phones,North America,USA,Lake Brandon,12,670.43,,8045.16,,,,,
O-100691,2024-10-21,C-7896,Maybe X,Apparel,Shoes,Europe,UK,North Matthewmouth,5,378.27,0.24,1437.43,,,,,
O-100692,2024-12-10,C-5059,Energy Pro,Electronics,Phones,North America,Canada,Samanthachester,16,864.56,,13832.96,,,,,
O-100693,2024-11-21,C-3383,Result X,Apparel,Jackets,Europe,UK,North Peterberg,7,895.52,,6268.64,,,,,
O-100694,2024-10-28,C-9522,Her Pro,Apparel,Jackets,North America,Canada,New Trevor,8,783.67,,6269.36,,,,Karen Mckee,
O-100695,2024-10-03,C-7209,Than X,Electronics,Tablets,Asia,China,Willieburgh,13,209.38,,2721.94,,,,,
O-100696,2025-03-13,C-5262,Social Plus,Furniture,Tables,Europe,UK,Rosemouth,3,758.58,,2275.74,,,,,
O-100697,2024-08-23,C-4326,Financial X,Electronics,Tablets,North America,USA,Castillomouth,16,46.42,,742.72,,,,,
O-100698,2025-03-18,C-4909,Very X,Furniture,Tables,Europe,Germany,Lake Lisaport,8,485.89,,3887.12,,29.17,,,
O-100699,2024-09-09,C-7172,Tree Pro,Furniture,Sofas,North America,USA,Michaelberg,13,595.92,,7746.96,,,Medium,,
O-100700,2025-02-17,C-4168,Ability X,Apparel,Jackets,Europe,UK,Lake Charles,5,142.28,0.19,576.23,,,High,,
O-100701,2025-02-23,C-5080,Grow Mini,Electronics,Phones,Europe,UK,Ashleystad,12,542.53,,6510.36,,,,,
O-100702,2025-04-11,C-5896,He Mini,Apparel,Shirts,Asia,Japan,Hillville,15,804.45,,12066.75,,,,,
O-100703,2025-01-03,C-2904,Interview X,Electronics,Phones,North America,Canada,Rojasfurt,5,639.79,,3198.95,,,,,
O-100704,2025-01-20,C-2665,Old X,Electronics,Phones,Europe,Germany,Rileymouth,17,827.68,,14070.56,,,High,,W4
O-100705,2024-09-24,C-1114,Anything Mini,Furniture,Sofas,Asia,Japan,Port Rebeccamouth,14,870.44,0.12,10723.82,1301.07,,Medium,,W4
O-100706,2025-05-06,C-5915,Close Mini,Electronics,Laptops,North America,USA,Robertburgh,20,161.29,,3225.8,,,,Krystal Evans,
O-100707,2025-07-20,C-7993,Read X,Furniture,Chairs,North America,USA,Port Elizabeth,2,974.14,,1948.28,,,,,
O-100708,2024-11-06,C-8883,End Mini,Apparel,Jackets,Asia,Japan,Andersonmouth,9,37.72,,339.48,,,,,W2
O-100709,2025-06-17,C-5785,Else Pro,Apparel,Shoes,Europe,UK,East Derek,17,803.85,,13665.45,,,,Susan Clark,
O-100710,2024-10-01,C-1880,Herself Mini,Electronics,Tablets,Asia,Japan,Johnchester,17,532.66,,9055.22,,46.29,High,,
O-100711,2025-01-05,C-3140,Able Mini,Apparel,Shoes,Europe,Germany,North Jacob,13,78.71,,1023.23,,,,,
O-100712,2025-07-19,C-3223,Let Pro,Electronics,Phones,Asia,China,East Laura,9,443.67,,3993.03,,,,,
O-100713,2025-07-22,C-4373,Exactly Plus,Electronics,Phones,Europe,Germany,South Stacey,19,454.5,0.14,7426.53,,,,,
O-100714,2025-03-30,C-1671,Toward Plus,Furniture,Chairs,Europe,Germany,Gomezstad,7,161.56,,1130.92,,23.45,,,
O-100715,2024-12-06,C-2385,Development X,Furniture,Tables,North America,USA,Vickietown,13,434.99,,5654.87,,,,,
O-100716,2024-11-10,C-7262,Baby Pro,Electronics,Laptops,Europe,Germany,South Daletown,16,67.66,,1082.56,,,,Brandon Potter,
O-100717,2025-01-03,C-3290,High X,Furniture,Chairs,Asia,India,Lake Sierraview,13,121.91,0.24,1204.47,,,,,
O-100718,2024-11-17,C-2711,Yard Mini,Furniture,Tables,Europe,France,Chelseafurt,14,382.64,0.06,5035.54,,,,Michelle Allen,
O-100719,2025-06-13,C-6983,During Pro,Apparel,Shirts,North America,USA,Port Crystal,13,624.24,,8115.12,,,,,
O-100720,2024-11-01,C-4682,Threat X,Electronics,Laptops,Asia,China,Kevinton,13,99.21,,1289.73,,,,,W4
O-100721,2024-08-04,C-9152,His Mini,Apparel,Jackets,Asia,China,Obrienberg,14,102.07,,1428.98,,,,,
O-100722,2025-04-13,C-2747,Season X,Furniture,Tables,North America,USA,Kaylashire,6,241.08,,1446.48,,,,,
O-100723,2024-10-23,C-9417,Animal X,Electronics,Laptops,North America,USA,Travischester,13,384.41,0.19,4047.84,,,,,
O-100724,2025-07-23,C-7817,Chair Pro,Apparel,Shirts,North America,Canada,West Christopherburgh,1,481.89,,481.89,,,,Jeffrey Austin,W3
O-100725,2025-07-08,C-4571,Set Pro,Furniture,Chairs,Asia,India,Michaelhaven,16,495.86,,7933.76,,,,,
O-100726,2025-05-14,C-5717,City Mini,Furniture,Sofas,Europe,France,New Timothystad,2,591.17,0.16,993.17,,,,,
O-100727,2024-10-28,C-7815,Individual Mini,Apparel,Shirts,Asia,China,West Spencermouth,18,239.44,,4309.92,,,,,
O-100728,2024-08-02,C-5709,Affect Plus,Furniture,Chairs,Asia,China,Wilkersonland,14,532.74,,7458.36,,,,,
O-100729,2024-08-27,C-9027,Effect Plus,Apparel,Shoes,North America,USA,New Davidside,11,333.12,,3664.32,,7.28,,,
O-100730,2025-01-05,C-5156,Nation X,Apparel,Shirts,Europe,UK,Jacobport,16,812.26,,12996.16,,,,,
O-100731,2025-07-14,C-6152,Tell Mini,Furniture,Sofas,Asia,India,East Anthony,13,293.09,,3810.17,,,,,W4
O-100732,2024-10-05,C-1390,Realize Mini,Furniture,Chairs,North America,Canada,Port Rebeccahaven,19,491.28,0.11,8307.54,889.25,,,,
O-100733,2025-04-26,C-3462,Actually X,Apparel,Jackets,Europe,Germany,Crosschester,6,50.33,,301.98,,,Low,,
O-100734,2024-11-01,C-5392,Crime X,Electronics,Tablets,Europe,France,Dyerborough,11,899.4,,9893.4,,,,,
O-100735,2025-04-06,C-9581,Wife Plus,Electronics,Phones,Europe,UK,South Willie,4,108.17,,432.68,,,Low,,
O-100736,2025-07-03,C-1432,Animal Plus,Furniture,Tables,North America,Canada,North Christopher,14,322.43,,4514.02,1131.38,,,,
O-100737,2025-06-27,C-6588,Benefit Mini,Furniture,Tables,North America,USA,Lake Pedro,15,556.94,,8354.1,,,,,
O-100738,2025-03-17,C-4764,Fish Pro,Electronics,Phones,Asia,China,Port Davidmouth,8,78.44,,627.52,,,High,,
O-100739,2025-04-07,C-7354,Action Plus,Furniture,Sofas,North America,Canada,East Sherriside,12,221.93,,2663.16,,,,,
O-100740,2024-10-11,C-4611,Election Pro,Electronics,Phones,North America,Canada,New Joanna,12,938.09,,11257.08,,46.53,,,
O-100741,2024-11-07,C-4835,Together Plus,Furniture,Chairs,Europe,Germany,Gilberthaven,4,209.94,0.21,663.41,,,,Amanda Calderon,
O-100742,2025-02-14,C-8305,Newspaper Pro,Apparel,Shoes,North America,USA,South Tammy,1,821.12,,821.12,,,,,
O-100743,2024-08-10,C-9719,Ready Plus,Apparel,Shirts,Europe,France,Brittneyton,19,741.88,,14095.72,2558.88,,Medium,,
O-100744,2025-03-03,C-9353,Arrive Plus,Furniture,Tables,North America,USA,Lake Joseph,15,439.0,,6585.0,1178.75,44.4,Medium,,
O-100745,2025-02-21,C-1291,Important Pro,Apparel,Shirts,North America,Canada,South Jeffreyside,2,312.86,,625.72,,,High,,
O-100746,2025-05-09,C-7647,Should X,Apparel,Shoes,Europe,France,South Luishaven,15,160.25,0.3,1682.62,,,,Crystal Richards,
O-100747,2024-07-27,C-7799,Factor X,Furniture,Tables,North America,Canada,New Mary,17,249.73,0.08,3905.78,,,Medium,,
O-100748,2025-06-05,C-8723,Out Mini,Apparel,Shoes,Asia,India,Johnstad,4,207.85,,831.4,181.84,33.45,,,
O-100749,2025-03-02,C-7969,Trial Mini,Furniture,Tables,Asia,Japan,North Valerie,18,883.54,,15903.72,,,,,
O-100750,2025-04-19,C-7065,Camera Pro,Furniture,Sofas,Europe,France,New Aaronstad,10,330.3,,3303.0,,,,,
O-100751,2024-11-04,C-8043,Town Plus,Electronics,Laptops,Asia,India,West Shannon,16,449.38,,7190.08,,,,,
O-100752,2024-12-07,C-4500,Kitchen X,Electronics,Tablets,Europe,UK,Lake Jackberg,10,571.97,0.16,4804.55,624.18,,,,
O-100753,2025-03-26,C-7108,Play Pro,Electronics,Laptops,Asia,China,Lauramouth,1,195.09,,195.09,,11.32,,,W2
O-100754,2024-12-31,C-3916,City Mini,Electronics,Laptops,Europe,France,West Oscarview,19,176.98,,3362.62,,,,,
O-100755,2024-10-15,C-6129,Claim Plus,Furniture,Chairs,Europe,Germany,Jenniferville,6,945.84,,5675.04,,,,William Perez,
O-100756,2025-05-24,C-7538,Exist Mini,Apparel,Jackets,Asia,China,Gamblechester,6,779.53,,4677.18,1301.69,,,,
O-100757,2025-07-23,C-2016,Information Plus,Electronics,Laptops,Europe,Germany,Christinetown,17,484.64,,8238.88,,,,Sarah Williams,
O-100758,2025-03-25,C-3458,Effect Pro,Apparel,Jackets,Asia,China,North Tina,4,506.88,,2027.52,,,,,
O-100759,2025-05-31,C-4006,Should Mini,Furniture,Sofas,Asia,Japan,Lawsonberg,6,181.88,,1091.28,,,Low,,W2
O-100760,2025-03-26,C-3547,Behind Plus,Electronics,Tablets,Europe,France,Coleton,10,727.67,0.08,6694.56,,,,Stephen Tapia,W3
O-100761,2024-07-27,C-4809,Body Mini,Electronics,Laptops,North America,Canada,Marybury,1,292.96,,292.96,,,Medium,,
O-100762,2025-02-23,C-3576,Interview Mini,Apparel,Shirts,Europe,UK,North Erin,14,276.59,,3872.26,,,,,
O-100763,2024-09-08,C-9228,After Plus,Electronics,Phones,North America,USA,Blackwellland,16,672.12,,10753.92,,,,,
O-100764,2025-03-07,C-8090,Attention Plus,Electronics,Laptops,North America,Canada,Deleonberg,4,446.31,,1785.24,,,,,
O-100765,2025-05-04,C-3735,May X,Electronics,Phones,North America,Canada,East Mark,8,176.49,0.11,1256.61,,,,,
O-100766,2025-05-14,C-3233,Again Plus,Electronics,Tablets,Asia,Japan,East Jesse,3,884.27,0.17,2201.83,,,High,,
O-100767,2025-06-03,C-1399,Herself Mini,Electronics,Laptops,North America,Canada,Jamesmouth,7,68.05,,476.35,,,,,
O-100768,2025-04-12,C-3025,True X,Apparel,Jackets,North America,USA,North Daniellebury,12,651.61,,7819.32,,9.85,,,
O-100769,2025-06-20,C-8835,Performance Mini,Apparel,Shirts,Asia,India,New Frankborough,2,273.82,,547.64,,,,Patricia Allen,
O-100770,2025-03-22,C-3957,Yard Plus,Furniture,Tables,Europe,UK,Lopezville,3,582.96,0.09,1591.48,409.44,,,,
O-100771,2025-03-31,C-2462,Onto Plus,Electronics,Laptops,North America,USA,Francistown,5,415.6,,2078.0,,,Medium,,
O-100772,2025-06-08,C-5402,How X,Furniture,Tables,North America,USA,West Jasonshire,7,571.39,,3999.73,,,,,
O-100773,2025-03-26,C-5246,See Pro,Furniture,Tables,Asia,India,Richardberg,1,966.34,,966.34,,36.63,,David Alvarez,
O-100774,2025-06-16,C-4880,Think X,Furniture,Sofas,Asia,India,West Jeremy,17,483.28,,8215.76,2137.97,14.78,,,
O-100775,2025-05-15,C-3774,Adult Pro,Furniture,Tables,Asia,Japan,South Thomasville,16,719.87,,11517.92,,,,,
O-100776,2025-03-17,C-2476,Risk Pro,Furniture,Tables,Europe,Germany,Morrisfort,5,324.18,,1620.9,,,,,
O-100777,2024-09-27,C-6661,Staff Pro,Electronics,Phones,North America,Canada,North Ashley,3,231.25,,693.75,,,Medium,,
O-100778,2025-02-18,C-7524,Site Mini,Furniture,Tables,North America,USA,North Ericton,7,724.25,,5069.75,703.79,14.63,,,
O-100779,2024-11-23,C-7683,Hair Plus,Furniture,Chairs,Asia,India,Janetown,4,812.86,,3251.44,,,,,W3
O-100780,2024-12-21,C-8699,Matter Mini,Electronics,Laptops,North America,USA,Taylorstad,11,208.16,,2289.76,,,,,
O-100781,2024-11-02,C-1550,Nor Plus,Electronics,Laptops,Asia,India,West Angelberg,20,838.78,,16775.6,3169.84,,,,
O-100782,2025-03-15,C-3543,Father Plus,Electronics,Laptops,Europe,France,Lake Richardmouth,10,237.54,,2375.4,,,,Lisa Ward,W4
O-100783,2025-02-09,C-3306,Have X,Furniture,Chairs,Asia,China,New Joseph,4,322.44,,1289.76,,,,,
O-100784,2024-09-07,C-5935,Short Pro,Electronics,Tablets,Europe,Germany,Lake James,15,924.46,,13866.9,,32.95,,,W1
O-100785,2025-04-10,C-5070,Already Plus,Electronics,Phones,Europe,France,Alicefurt,15,638.5,,9577.5,,,,,
O-100786,2024-12-20,C-7355,Finally Mini,Furniture,Tables,Asia,India,Port Dakotachester,3,240.32,,720.96,,,,,
O-100787,2024-10-11,C-8785,Ever Plus,Apparel,Jackets,Europe,Germany,East Jessica,20,163.81,,3276.2,,27.41,,,
O-100788,2024-11-09,C-8548,Area Mini,Electronics,Laptops,Europe,France,Briannafort,10,783.2,,7832.0,,,,,
O-100789,2024-08-15,C-4222,Price X,Electronics,Tablets,Asia,Japan,North Ronald,12,441.74,,5300.88,,,,,W4
O-100790,2025-06-09,C-5244,Let X,Electronics,Tablets,Asia,India,Lake Natasha,3,862.92,,2588.76,,,,,
O-100791,2024-09-07,C-6842,Scientist Plus,Electronics,Laptops,North America,USA,Millerfort,16,639.21,,10227.36,,,,,
O-100792,2025-01-05,C-2739,Establish Plus,Electronics,Tablets,Europe,France,Thomasberg,1,988.6,,988.6,,,,Christine Wilson,
O-100793,2025-04-14,C-1010,Sound Mini,Electronics,Laptops,Europe,UK,South Marcus,5,864.97,,4324.85,,,,,
O-100794,2025-01-03,C-5212,Life X,Furniture,Sofas,Asia,Japan,New Markville,18,857.98,,15443.64,,,High,,
O-100795,2025-07-21,C-8659,Green Mini,Furniture,Chairs,North America,USA,Sarahstad,8,679.55,,5436.4,,18.27,,,
O-100796,2024-08-02,C-2857,Which X,Furniture,Sofas,Asia,Japan,Johnland,13,107.23,,1393.99,,39.8,Low,,
O-100797,2024-08-15,C-6121,Business Plus,Furniture,Tables,Europe,Germany,North Karen,19,213.56,0.22,3164.96,,,,,
O-100798,2025-07-03,C-6381,Thus X,Furniture,Tables,North America,Canada,Lake Gwendolyn,2,817.13,,1634.26,,28.99,,,
O-100799,2024-10-07,C-6289,Early Mini,Electronics,Phones,Asia,Japan,Gregorybury,13,598.89,,7785.57,,14.03,,Trevor Lewis,W4
O-100800,2024-11-12,C-7112,Old Pro,Electronics,Tablets,Europe,Germany,Martinport,3,850.71,,2552.13,,,,,W1
